,text,location,raw_prediction,WER,prediction
115,#Greece: Pakistani community reaches out to fire victims in eastern Attica.  #Athensfires,Attica Greece Pakistani,Greece At ##tica,0.3333333333333333,Attica Greece
116,"Fast-moving wildfires near #Athens have killed at least 76. #Europe has sweltered through an unusually hot and dry summer, breaking temperature records and fueling significant fires in several countries, including #Sweden and #Britain. V.C:@nowthis #wildfire #environmentallegacy",Athens Europe Sweden,Athens Sweden Britain,0.3333333333333333,Athens Britain Sweden
117,"#Greek govt announces instant payment of 5,000 euros for those affected by the #wildfires-6,000 for families-8,000 for businesses Karamanlis govt offered 3,000 after the deadly fires in the Peloponnese back in 2007 I ll see you and raise you #AthensFires",Greek Karamanlis,Kara ##man ##lis,0.5,Karamanlis
118,EU states join forces to fight deadly wildfires across Europe  #Greece #news,EU Europe Greece,EU Greece,0.3333333333333333,EU Eu Greece
119,The Guardian: How the #wildfires spread – A visual guide | More than 80 people have been killed after #Greece’s worst wildfire in a decade hit the small resort of #Mati 18 miles east of #Athens  #Πυρκαγια,Athens Greece,Greece Mat ##i Athens,0.5,Athens Greece Mati
120,"Death toll of Greek wildfires rises further to 81, despair for those missing  #Greecefires #πυρκαγια #MatiFire #greece",greece,g ##ree ##ce,1.0,Greece greece
121,Greek wildfires kill Irishman while on honeymoon with wife he married days earlier So sad!  #mati #prayforgreece #Greecefires,mati,,1.0, 
122,Save Attica wildfires victims. Donate now!  #mati #wildfires #Greece,Attica wildfires Greece,At ##tica Greece,0.3333333333333333,Attica Greece
123,"Argyro and Kostas are dear friends who lost everything in the #AthensFires Please, help us help them if you can. And share this link!",Argyro,A ##rgy ##ro Ko ##sta,1.0,Argyro Kosta
124,This is a huge tragedy that affects not only the locals but also #tourists in #Greece! People abroad willing to help: Please support the Greek Red Cross: Bank account info in the threaded tweet #Greecefire #GREECEWILDFIRES,Greece,Greece,1.0,GREECE Greece
125,The death toll from Greeces horror wildfires has risen above 80 as rescue crews search charred homes and cars for those still missing. @Rob7Scott #Greece #7News,Greece,##s Greece,2.0,Greece S s
126,"#Greece There are several places that offer help to stray animals, like in Agioi Thesodori for the Kineta strays. If someone finds a stray animal in Kineta, they can call 6975664142 for shelter. Thanks @theGRobsv #disasteranimals #GreeceFires #wildfires #animals",Greece,Greece Ki ##net ##a Ki ##net ##a,1.0,Greece Kineta
127,"Rescuers have discovered more bodies in gutted homes, raising the death toll to 81. US combat drones & surveillance aircraft were being used to determine whether Mondays fires had been started deliberately/ #GreeceFires #AthensFires #Athens #Greece #Mati",Athens Greece US,US Athens Greece,0.3333333333333333,Athens Greece US us
128,The Greek Government has set up a bank account for people and businesses wishing to donate in support of the victims of the recent fires. Donations can also be made from Australia.,Australia Greek,Australia,0.5,Australia
129,The Republic of Cyprus is contributing €10 million to support those affected by the fires in Athens. Would be good to see other EU leaders follow @AnastasiadesCY example #SolidarityGreece #AthensFires,Athens Cyprus,The Republic of Cyprus Athens EU,3.5,Athens EU Republic of Cyprus The Republic of the
130,"This was our little paradise! The wildfires in Greece have, unfortunately, burnt down our summer house. In Athens 70+ people found dead in the flames and 176+ people are heavily injured. I",Greece,Greece Athens,1.0,Athens Greece
131,"OK now its personal. Ive just found out that Sue from church (were in St Pauls choir together) was hurt in the fire and is in hospital. Burns on arms and legs, but damage from smoke inhalation, worst. She nearly died. Lost her house, car and dog in the fires ὢ2 #Greecefires",St Pauls choir,St Paul ##s choir,0.3333333333333333,St Pauls choir st
132,"People moved toward the sea to escape the fire, but were trapped on the clifftop that lines the area along the sea. How the fires in Mati, Greece, spread – a visual guide  #PrayForAthens #PrayForGreece #Πυρκαγια @skaigr #Greece #Ελλαδα @skaigr #Hellas",Greece Mati,Mat ##i Greece Greece Hell,0.5,Greece Hell Mati
133,Orthodox Christian Charities (IOCC) in US collects donations for Athens fires victims  US-based humanitarian agency International Orthodox Christian Charities (IOCC) and Greek partner Apostoli” responds to the wildfires in Athe,US,US Athens US,1.0,Athens US
134,"Unfortunately theres the first confirmed fatality, hope to be the last, among tourists at the #AthensFires: an Irishman in honeymoon. So sorry, R.I.P ὢ2  #Mati #Attica #wildfires #PrayForGreece #PrayForAthens #Πυρκαγια #Αττικη #ματι",Attica,Mat ##i At ##tica,1.0,Attica Mati
135,"Blood is on hands of Germans again, Brussels / EC, IMF and ECB, as Greece wildfires death toll hits 80. They imposed reduction of Civil Protection budgets (personnel, equipment, airplanes, etc), in order to get back faster their loans. #EUCivPro #Greece #Greecefires #Europe",Brussels Europe Greece,Brussels EC Greece Greece,0.6666666666666666,Brussels EC Greece ec
136,"@mcreekr Thats sweet of you, to be concerned. Luckily, I wasnt near any of the fires. I had returned to Athens, just in time. Its been a tragic and sad time here in greece. 85 people have died in the fire, including children. And a lot of people still missing.",Athens,Athens g ##ree ##ce,1.0,Athens greece
137,"Rescuers search for victims as Greece wildfire toll hits 81 – BorneoPost Online | Borneo , Malaysia, Sarawak Daily News",Borneo Greece Malaysia Sarawak,Greece Malaysia Sarawak,0.25,Greece Malaysia Sarawak
138,The dead are now 85! Still many more are missing! #wildfires #Greecefires #greece #fires,greece,g ##ree ##ce,1.0,Greece greece
139,Everything happened in an hour more or less! Thick forest strong winds small roads not a proper plan for escaping in situations like these! Panic and shock! The heat from the fire was so much that they found melted aluminum and glass in some areas! #Greecefires #greece #fires,greece,g ##ree ##ce,1.0,Greece greece
140,ADRA seeks to help GREEK fire victims  #Greece #news,GREEK Greece,Greece,0.5,Greece
141,"We captured imagery of the devastating #wildfires near Rafina, #Greece. Infrared images show burned areas in gray/black and healthy vegetation in red. #greecewildfires",Greece,Ra ##fin ##a Greece,2.0,Greece Rafina greece
142,@Paterakis518 @Marsmensch @notsofast @nondualrandy @CryptKeeperBTT @PirlOfficial @manolis @MarieClaire_gr @bornsleepy_ @bitmarin @aantonop @polemitis @NoMoneyBaby Thank you! Me as a Crypto-donation-gateway for Greek wildfire victims.,Greek,,1.0, 
143,"Now ITALY on wildfire alert: As #Greece and #Sweden BURN, ORANGE WARNING issued for #Sardinia #Italy",Greece ITALY Italy Sardinia Sweden,IT ##AL ##Y Greece Sweden Italy,0.2,Greece ITALY Italy Sweden
144,Pets rescued after #Greeces devastating fire find new homes #Athens,Athens,Greece ##s Athens,1.0,Athens Greeces
145,Pressure is growing on #Tsipras govt as the death toll of the #wildfires at #Mati is already at 86 and is expected to rise further and the questions on how people got trapped remain unanswered! / #athensfire #Greecefires #Syriza #fire #Athens #Greece,Athens Greece,Mat ##yr Athens Greece,0.5,Athens Greece athens
146,"Huge wildfires have also ravaged parts of the UK as the heatwave continues to sweep across the country, with blazes underway in Hampshire, Dorset, Hertfordshire and North Wales.  #Greece #Britain and #California #wildfires #ecosystem",California Dorset Greece Hampshire Hertfordshire North Wales UK,UK Hampshire Dorset Hertfordshire North Wales Greece Britain California,0.125,Britain California Dorset Greece Hampshire Hertfordshire North Wales UK
147,"No Airbnb room charge for Attica fire victims  Victims of wildfires that engulfed a seaside town northeast of Athens on Monday, damaging or destroying hundreds of homes, have scrambled to find shelter, so Airbnb stepped in to set",Athens,At ##tica Athens,1.0,Athens Attica
148,"Join @Unboxholics live on @Twitch for the Attica Wildfires Fundraiser as they raise money to support the victims of the disaster! Every RT, every cent counts! Make a difference, donate now!  #charity #greece #prayforgreece #atticawildfires #GreeceWildfire",Attica greece,At ##tica g ##ree ##ce,1.0,Attica Greece attica greece
149,"+++Urgent need for foster homes for #pets injured in big #Kineta forest fire West Attica #AthensFires #Greecewildfires Pls, RT! ὃ1ὃ6",West Attica,Ki ##net ##a West At ##tica,0.5,Kineta West Attica
150,What about animal fire victims? GCT Interviews Protect Animals Greece rescue team on ground zero near Mati. #protectanimalsgreece #prayforgreece,Greece,Greece Mat ##i,2.0,Greece Mati greece
151,"RT @dgatopoulos: Homes gutted by Monday’s fires (Rafina, Kineta) reaches 1,000 #Greece #Greecewildfires",Greece,Ra ##fin ##a Ki ##net ##a Greece,2.0,Greece Kineta Rafina
152,#actforgreece - Donate to the @AthensShapers GoFundMe campaign to help local communities heal after the wildfires that ripped through Attica. #PrayForGreece #Socialimpact #community #Local #Greecewildfires #Greece GS Athens Wildfire Rebuild Campaign,Athens Attica Greece,At ##tica Greece Athens,0.3333333333333333,Athens Attica Greece greece
153,Flash flooding hits Athens after GREEK wildfires claimed 82 lives  #Greece #news,Greece,Athens Greece,1.0,Athens Greece
154,We are deeply saddened by the loss of more than 50 people in the forest fires in the Eastern #Attica region of #Greece. We extend our deepest condolences to the Greek people and Greek government. Our prayers and thoughts are with the families affected from the fire.,Greece,At ##tica Greece,1.0,Attica Greece
155,Funerals for the victims of Greeces lethal wildfire began with the burial of an elderly priest who drowned as he sought safety from the flames in the sea off the coastal community of Mati.,Mati,##s Mat ##i,1.0,Mati s
156,"#Greece wildfires. The number of confirmed casualties remains at 88, as missing persons are identified among the dead. Meanwhile, the govt declared that it takes political responsibility, which in Greek terms means nothing at all.",Greece Greek,Greece,0.5,Greece
157,Death toll in Greek seaside town wildfire rises to 91,Greek,,1.0, 
158,"Death toll continues to climb six days after one of the deadliest wildfires in Europe since 1900 raged through a village near Athens, Greece",Athens Europe Greece,Athens Greece,0.3333333333333333,Athens Greece
159,Fire officials in Greece raised the death toll from a wildfire that raged through a coastal area east of Athens to 91,Greece east of Athens,Greece Athens,1.0,Athens Greece
160,"Death toll in #Athens, #Greece #forestfires rises to 91. 25 still hospitalised. Dozens unaccounted for. #pyrkagia #PrayForGreece",Athens Greece,Athens Greece p ##yr ##ka,0.5,Athens Greece pyrka
161,RT @rahmstorf: A devastating fire in Greece — with at least 86 fatalities — is the deadliest fire in Europe since 1900.”,Europe Greece,Greece,0.5,Greece
162,"Please help however way you can. By coordinating our philanthropic efforts, we will provide what our Greek brothers and sisters need.  #Greecefires #PrayForGreece",Greek,,1.0, 
163,Montreals Greek community holds benefit concert to support victims of wildfires  #Greece #news,Greece Montreals Greek,##s Greek Greece,0.6666666666666666,Greece s s Greek
164,Hundreds of people gathered on #Syntagma square in #Athens tonight to commemorate the victims of the devastating #wildfire in the east coast of #Attica that killed 91 people and injured dozens a week ago / #AthensFires #greecefire #Greece,Athens Attica Greece,Athens At ##tica Greece,0.3333333333333333,Athens Attica Greece greece
165,Great piece by @maledictus on how Greeces migrants rescued locals during the #Greecefires. The rest of Europe might want to think about Attica’s example before shutting its doors to those in need of help. One day they might be helping you.  #migrants,Europe,At,2.0,At at
166,RT @CostasKantouris: We are ok. The survivors message to rescue squad #GreeceFires #Mati,Mati,Mat,1.0,Mat
167,RT @NeosKosmos: South Australias ethnic associations have joined forces to help Greece’s fire victims:,Australias Greece,Greece,0.5,Greece
168,Body with burns recovered near islet of Fleves between Glyfada-Aegina in south Athens. Highly possibly victim of #AthensFires Death toll would be 93 people,Athens Fleves Glyfada,F ##lev ##es G ##ly ##eg Athens,0.3333333333333333,Athens Fleves
169,The remains of a house gutted by the deadly blaze in #Mati. The number of deaths from the worst wildfires in #Greece for more than a decade has risen to 92.,Greece,Mat ##i Greece,1.0,Greece Mati
170,EFKA social insurance fund announces series of relief measures for fire victims,EFKA,E ##F,2.0,EF ef
171,Metropolitan Evangelos’ Letter to Collect Aid for Greek Fire Victims  #Greece #news,Greece Greek,Greece,0.5,Greece
172,"Loukoumakis Miraculously Found Alive week after Wildfires, by Hiding in Oven  #matifires #greekfires #greecefire #hellas #Greece",Greece Oven,O ##ven Greece,0.5,Greece Oven greece
173,"People swim at a #beach in #Rafina, east of #Athens ten days after the the #wildfire. The bodies of 76 people killed by #Greeces #deadliest wildfire in decades have been identified. #Mati #forestfires",Athens Mati Rafina,Ra ##fin ##a Athens Greece ##s Mat ##i,0.3333333333333333,Athens Greeces Mati Rafina
