,text,location,raw_prediction,WER,prediction
115,"Blood is on hands of Germans again, Brussels / EC, IMF and ECB, as Greece wildfires death toll hits 80. They imposed reduction of Civil Protection budgets (personnel, equipment, airplanes, etc), in order to get back faster their loans. #EUCivPro #Greece #Greecefires #Europe",Brussels Europe Greece,Brussels EC Greece Greece,0.3333333333333333,Brussels EC Greece
116,"@mcreekr Thats sweet of you, to be concerned. Luckily, I wasnt near any of the fires. I had returned to Athens, just in time. Its been a tragic and sad time here in greece. 85 people have died in the fire, including children. And a lot of people still missing.",Athens,Athens g ##ree ##ce,1.0,Athens greece
117,"Rescuers search for victims as Greece wildfire toll hits 81 – BorneoPost Online | Borneo , Malaysia, Sarawak Daily News",Borneo Greece Malaysia Sarawak,Greece Malaysia Sarawak,0.25,Greece Malaysia Sarawak
118,"We stand by the people that have been suffering from the devastating fires in the region of Attica. Our condolences to the families & friends of the victims. Hermes Airports just announced a donation of €100,000 in support of those affected. #Greece #Greecefires #PrayForGreece",Attica Greece Hermes Airports,At ##tica Her ##mes Airport ##s Greece,0.5,Airports Attica Greece Hermes
119,We are live from the Lureio Idrima the orphanage and nursing home operared by the nuns of the Holy Trinity Monastery that was destroyed by the fire in Neos Voutzas. Here too the scene is apocalyptic.,Holy Trinity Monastery Neos Voutzas,Holy Trinity Monastery Neo ##s V ##out ##zas,0.4,Holy Monastery Neos Trinity Voutzas
120,ADRA seeks to help GREEK fire victims  #Greece #news,GREEK Greece,Greece,0.5,Greece
121,"We captured imagery of the devastating #wildfires near Rafina, #Greece. Infrared images show burned areas in gray/black and healthy vegetation in red. #greecewildfires",Greece,Ra ##fin ##a Greece,1.0,Greece Rafina
122,@Paterakis518 @Marsmensch @notsofast @nondualrandy @CryptKeeperBTT @PirlOfficial @manolis @MarieClaire_gr @bornsleepy_ @bitmarin @aantonop @polemitis @NoMoneyBaby Thank you! Me as a Crypto-donation-gateway for Greek wildfire victims.,Greek,,1.0, 
123,"Now ITALY on wildfire alert: As #Greece and #Sweden BURN, ORANGE WARNING issued for #Sardinia #Italy",Greece ITALY Italy Sardinia Sweden,IT ##AL ##Y Greece Sweden Italy,0.2,Greece ITALY Italy Sweden
124,Pets rescued after #Greeces devastating fire find new homes #Athens,Athens,Greece ##s Athens,1.0,Athens Greeces
125,Pressure is growing on #Tsipras govt as the death toll of the #wildfires at #Mati is already at 86 and is expected to rise further and the questions on how people got trapped remain unanswered! / #athensfire #Greecefires #Syriza #fire #Athens #Greece,Athens Greece,Mat ##yr Athens Greece,0.5,Athens Greece Matyr
126,"Huge wildfires have also ravaged parts of the UK as the heatwave continues to sweep across the country, with blazes underway in Hampshire, Dorset, Hertfordshire and North Wales.  #Greece #Britain and #California #wildfires #ecosystem",California Dorset Greece Hampshire Hertfordshire North Wales UK,UK Hampshire Dorset Hertfordshire North Wales Greece Britain California,0.375,Britain California Dorset Greece Hampshire Hertfordshire North UK Wales
127,"No Airbnb room charge for Attica fire victims  Victims of wildfires that engulfed a seaside town northeast of Athens on Monday, damaging or destroying hundreds of homes, have scrambled to find shelter, so Airbnb stepped in to set",Athens,At ##tica Athens,1.0,Athens Attica
128,"+++Urgent need for foster homes for #pets injured in big #Kineta forest fire West Attica #AthensFires #Greecewildfires Pls, RT! ὃ1ὃ6",West Attica,Ki ##net ##a West At ##tica,1.5,Attica Kineta West
129,What about animal fire victims? GCT Interviews Protect Animals Greece rescue team on ground zero near Mati. #protectanimalsgreece #prayforgreece,Greece,Greece Mat ##i,1.0,Greece Mati
130,"RT @dgatopoulos: Homes gutted by Monday’s fires (Rafina, Kineta) reaches 1,000 #Greece #Greecewildfires",Greece,Ra ##fin ##a Ki ##net ##a Greece,2.0,Greece Kineta Rafina
131,Flash flooding hits Athens after GREEK wildfires claimed 82 lives  #Greece #news,Greece,Athens Greece,1.0,Athens Greece
132,We are deeply saddened by the loss of more than 50 people in the forest fires in the Eastern #Attica region of #Greece. We extend our deepest condolences to the Greek people and Greek government. Our prayers and thoughts are with the families affected from the fire.,Greece,At ##tica Greece,1.0,Attica Greece
133,"#Greece wildfires. The number of confirmed casualties remains at 88, as missing persons are identified among the dead. Meanwhile, the govt declared that it takes political responsibility, which in Greek terms means nothing at all.",Greece Greek,Greece,0.5,Greece
134,Death toll in Greek seaside town wildfire rises to 91,Greek,,1.0, 
135,"Death toll continues to climb six days after one of the deadliest wildfires in Europe since 1900 raged through a village near Athens, Greece",Athens Europe Greece,Athens Greece,0.3333333333333333,Athens Greece
136,Fire officials in Greece raised the death toll from a wildfire that raged through a coastal area east of Athens to 91,Greece east of Athens,Greece Athens,1.0,Athens Greece
137,"Death toll in #Athens, #Greece #forestfires rises to 91. 25 still hospitalised. Dozens unaccounted for. #pyrkagia #PrayForGreece",Athens Greece,Athens Greece p ##yr ##ka,0.5,Athens Greece pyrka
138,RT @rahmstorf: A devastating fire in Greece — with at least 86 fatalities — is the deadliest fire in Europe since 1900.”,Europe Greece,Greece,0.5,Greece
139,"Please help however way you can. By coordinating our philanthropic efforts, we will provide what our Greek brothers and sisters need.  #Greecefires #PrayForGreece",Greek,,1.0, 
140,Montreals Greek community holds benefit concert to support victims of wildfires  #Greece #news,Greece Montreals Greek,##s Greek Greece,0.3333333333333333,Greece Greek
141,Great piece by @maledictus on how Greeces migrants rescued locals during the #Greecefires. The rest of Europe might want to think about Attica’s example before shutting its doors to those in need of help. One day they might be helping you.  #migrants,Europe,At,1.0,At
142,RT @CostasKantouris: We are ok. The survivors message to rescue squad #GreeceFires #Mati,Mati,Mat,1.0,Matti
143,Help the wildfire victims of East Coast Attica-Greece | Pet Fundraising with GoGetFunding  via @GoGetFunding,East Coast Attica Greece,East Coast At ##tica Greece,0.5,Attica Coast East Greece
144,RT @NeosKosmos: South Australias ethnic associations have joined forces to help Greece’s fire victims:,Australias Greece,Greece,0.5,Greece
145,Body with burns recovered near islet of Fleves between Glyfada-Aegina in south Athens. Highly possibly victim of #AthensFires Death toll would be 93 people,Athens Fleves Glyfada,F ##lev ##es G ##ly ##eg Athens,0.3333333333333333,Athens Fleves Glyeg
146,The remains of a house gutted by the deadly blaze in #Mati. The number of deaths from the worst wildfires in #Greece for more than a decade has risen to 92.,Greece,Mat ##i Greece,1.0,Greece Mati
147,EFKA social insurance fund announces series of relief measures for fire victims,EFKA,E ##F,1.0,EF
148,Metropolitan Evangelos’ Letter to Collect Aid for Greek Fire Victims  #Greece #news,Greece Greek,Greece,0.5,Greece
149,"With deadly wildfires scorching Greece and California, drought throwing Capetown, South Africa, into a water crisis, and heat searing Japan, just days after flooding killed 150, the signs of an over-stressed planet seem everywhere.  (2/5)",California Capetown Greece Japan South Africa,Greece California Cape ##town South Africa Japan,0.3333333333333333,Africa California Capetown Greece Japan South
150,"People swim at a #beach in #Rafina, east of #Athens ten days after the the #wildfire. The bodies of 76 people killed by #Greeces #deadliest wildfire in decades have been identified. #Mati #forestfires",Athens Mati Rafina,Ra ##fin ##a Athens Greece ##s Mat ##i,0.3333333333333333,Athens Greeces Mati Rafina
151,"Several organisations, citizens associations and political parties began fund-raising campaigns to collect money and clothes to help #Greek citizens who lost everything in the recent #Attica #wildfires, a week ago #Greece #BiH #Balkans",Greece,At ##tica Greece,1.0,Attica Greece
152,Greece’s Infrastructure Ministry Starts to Allot Financial Aid to Attica Fire Victims,Greece,Greece At ##tica,1.0,Attica Greece
153,"#Greeces PM Alexis #Tsipras has accepted the resignation of Public Order Minister Nikos #Toskas over last weeks fatal #wildfires in #Attica, which have killed at least 88 people / #Mati #AthensFires #Greecefires #Athens",Athens Attica,##s At ##tica Mat Athens,0.5,Athens Attica Matti
154,"Greeces public order minister Nikos Toskas resigns in wake of the wildfires that killed at least 88 people. According to latest info, 40 people with burn injuries remain hospitalized. #Mati",Greeces public Mati,##s Mat,1.0,Matti
155,"Yesterday the minister of civil protection resigned, as the death toll from the deadly fires reached 91 persons. Many survived the horrific events, mainly because of solidarity shown by others. #Greece #Mati",Greece,Greece Mat,1.0,Greece Matti
156,"Fire Risk warning Aug 4-5: Attica, Aegean islands & other regions  #Greece #news",Aegean islands Attica Greece,At ##tica A ##ege ##an islands Greece,0.5,Aegean Attica Greece islands
157,Australian firefighters have arrived in Greece and are working with the Greek Fire Brigade on the ground to survey sites at #Mati and assess the impact of the fires.,Australian Greece Mati,Greece,0.6666666666666666,Greece
158,"Heres an urgent message from #DiEM25 co-founder, @yanisvaroufakis, and @mera25_gr, to every citizen in #Europe and beyond. Learn how you can help #Greeces fire victims ὄ9  #GreeceFires #PrayForGreece",Europe Greeces,Greece ##s,0.5,Greeces
159,Greek Fire Brigade puts official toll of East Attica wildfires at 92 deaths; only 2 remain unidentified #Greece,East Attica Greece,East At ##tica Greece,0.6666666666666666,Attica East Greece
160,"Nine Lives Greece volunteer, Alexis, interviewed on Athens radio station Sto Kokkino Zontana ston aera about the relief effort for animals in the fire-affected areas.",Greece,Greece Athens,1.0,Athens Greece
161,"Ahepans from Constantine the Great Chapter 601, Istanbul, are on the ground in #Rafina, Greece, delivering goods and materials to help victims of #greecewildfires in their recovery. Thank you, Brothers!",Greece Rafina,Istanbul Ra ##fin ##a Greece,0.5,Greece Istanbul Rafina
162,"Thank you to our Brothers from George E. Loucas Chapter 103, Weirton, W.V., who presented a $500 donation to our relief fund for #GreeceWildfires! Ahepans already have delivered some initial relief aid in #Rafina. Please chip-in what you can to help: visit",Rafina W.V. Weirton,Weir ##ton W . V Ra ##fin ##a,0.3333333333333333,Rafina Weirton
163,RT @amna_newseng: Death of elderly woman in hospital raises wildfire toll in East Attica to 93 #Greece,Attica Greece,East At ##tica Greece,0.5,Attica East Greece
164,"Greek authorities have released the names of those who died in #Greece’s deadliest forest fire in decades, a list that includes several families. The death toll from the #wildfire at the seaside resort of #Mati has risen to 93 / #Greecefires #athensfires",Greece,Greece Mat ##i,1.0,Greece Mati
165,἞C἟7 Please give generously around The City Ground this afternoon to help raise vital funds for those affected by the wildfires in Greece. #NFFC #ThatLovingFeeling,City Ground Greece,Greece,0.6666666666666666,Greece
166,From #Australia to #America #Greek #diaspora communities are rallying to help following #Greeces devastating #wildfires: My piece,America Australia,Australia,0.5,Australia
167,"The EHII House of the Tiles at Lerna is one of the most spectacular buildings from Early Bronze Age Greece; it had a tile-covered roof and, when destroyed for fire ca. 2200 B.C., it was covered with a large tumulus #MonumentMonday",Greece,Le Greece,1.0,Greece Le
168,If anybody is Kunnamkulam please note Hotel Livia Tower Kunnamkulam is open for those in need Verified Please Contact 04885227101 Ubaid 9495027692 Sivadasan 9446939023 #KeralaFloods,Hotel Livia Tower Kunnamkulam,Ku ##nna ##m ##ku ##lam Hotel Liv ##ia Tower Ku ##nna ##m ##ku ##lam,0.5,Hotel Kunnamkulam Livia Tower
169,"50 k food packets required at Rajiv Gandhi stadium, Kadavanthra. Can anyone get bread packets from Modern or food packs and deliver there? Please let us know. #KeralaFloods",Kadavanthra Rajiv Gandhi stadium,##iv Gandhi Ka ##da ##vant ##hra,1.0,Gandhi Kadavanthra iv
170,RT @TheHammerSickle: 50k food packets / water fr relief camps in Kochi/ Aluva region needed.Drop them at Kadavanthra indoor stadium. #Kera,Aluva Kadavanthra Kochi/,Koch ##i Al ##u ##va Ka ##da ##vant ##hra,0.3333333333333333,Aluva Kadavanthra Kochi
171,"#Keralafloods #Emergency Need urgent help. Genuine, verified. Location: Sri. Ayyappa College Hostel. Near Thiruvanchoor temple. #Chengannur 31 girls - Students stranded. Mob: +91 70254 38808",Ayyappa College Hostel Chengannur,A ##yya ##ppa College Host ##el T ##hir ##u ##van ##cho ##or temple Cheng ##ann ##ur,0.75,Ayyappa Chengannur College Hostel Thiruvanchoor temple
172,"A Family Need urgent Help. contact number:8113889990,Chattukulam Siva Temple Rd, Kadungalloor, Aluva, Kerala 683511 #KeralaFloods",Aluva Kadungalloor Kerala,Cha ##tt ##uku ##lam Si ##va Temple Ka ##du ##nga ##llo ##or Al ##u ##va Kerala,1.0,Aluva Chattukulam Kadungalloor Kerala Siva Temple
173,"Urgent news to share: 50k food packets & bottled water needed urgently in Kochi (prefers non-perishable food) Those who can do their bit please contribute Location- Rajiv Gandhi Indoor Stadium, Kadavanthra, ernakulam #KeralaFloods #KeralaFloodRelief",Kadavanthra Kochi Rajiv Gandhi ernakulam,Koch ##i Raj ##iv Gandhi Indoor Ka ##da ##vant ##hra er ##na ##ku ##lam,0.6,Gandhi Indoor Kadavanthra Kochi Rajiv ernakulam
